Pop	estimate	statistic	p.value	parameter	conf.low	conf.high	method	alternative	Pop1	mean_diff	iter	m	h2
EAS	0.0689777435644991	6.91355124808666	5.01549587979129e-12	9998	0.0494445210023309	0.0884582208294356	Pearson's product-moment correlation	two.sided	EAS	-2.36347939959494e-15	82	1000	0.67
EUR	0.208668616422645	21.3344221794782	8.49333779611579e-99	9998	0.189844997174376	0.227338888673349	Pearson's product-moment correlation	two.sided	EUR	9.20793987932433e-15	82	1000	0.67
AFR	0.0882551570550086	8.8592026004019	9.42994437844795e-19	9998	0.0687740529086503	0.107668980473431	Pearson's product-moment correlation	two.sided	AFR	-1.81650012956794e-15	88	1000	0.67
ALL	0.143115120275043	25.0452543097604	5.04353342744488e-137	29998	0.132012972790843	0.154181366441799	Pearson's product-moment correlation	two.sided	ALL	-7.45513874248766e-16	88	1000	0.67
EAS	0.18577139401047	18.9043497496109	2.41916902778663e-78	9998	0.166778586912602	0.204626392240852	Pearson's product-moment correlation	two.sided	EAS	3.3345228095112e-16	88	1000	0.67
EUR	0.53473351587572	63.2741906277327	0	9998	0.520589649337524	0.548583979041612	Pearson's product-moment correlation	two.sided	EUR	-7.65232496780736e-16	88	1000	0.67
AFR	0.0731657872356181	7.33550771533292	2.38039296635691e-13	9998	0.0536426437108637	0.0926330164388942	Pearson's product-moment correlation	two.sided	AFR	-4.00056127548149e-17	89	1000	0.67
ALL	0.078466272323994	13.6323356430485	3.43652898112486e-42	29998	0.0672100092762319	0.0897025637908435	Pearson's product-moment correlation	two.sided	ALL	6.99473134397529e-15	89	1000	0.67
EAS	0.12628946103035	12.7296035631988	7.81487102467487e-37	9998	0.106954132697312	0.145529304923256	Pearson's product-moment correlation	two.sided	EAS	2.3747263205344e-14	89	1000	0.67
EUR	0.0905380859383607	9.09023682719248	1.17593147461135e-19	9998	0.0710641229762222	0.109943056179857	Pearson's product-moment correlation	two.sided	EUR	-2.63967211397475e-15	89	1000	0.67
AFR	0.168383454986637	17.0805449582543	1.69545579042322e-64	9998	0.149276044821061	0.187365158602361	Pearson's product-moment correlation	two.sided	AFR	8.06442663570193e-16	102	1000	0.67
ALL	0.223861854711683	39.7823591933475	0	29998	0.213085704849608	0.234583546084409	Pearson's product-moment correlation	two.sided	ALL	-1.5367593627034e-16	102	1000	0.67
EAS	0.256075574841967	26.4881988581608	1.75948841671302e-149	9998	0.237668386044375	0.274298911399321	Pearson's product-moment correlation	two.sided	EAS	-4.15857208694789e-16	102	1000	0.67
EUR	0.559276068749197	67.4587017980201	0	9998	0.545657413518926	0.572599390071158	Pearson's product-moment correlation	two.sided	EUR	-8.51191426370912e-16	102	1000	0.67
AFR	0.136872036818016	13.8158595834302	5.07553794006844e-43	9998	0.117587418760929	0.15605346196319	Pearson's product-moment correlation	two.sided	AFR	-2.73059895515863e-16	107	1000	0.67
ALL	0.209991407632977	37.1998016806199	3.73231891255707e-296	29998	0.199148694622916	0.220782712803062	Pearson's product-moment correlation	two.sided	ALL	-2.66745584979363e-15	107	1000	0.67
EAS	0.280590371588316	29.230489709965	2.63874584466106e-180	9998	0.26243357891522	0.298548546712256	Pearson's product-moment correlation	two.sided	EAS	-7.79879883139019e-16	107	1000	0.67
EUR	0.531836857195401	62.7957324258669	0	9998	0.517632610034437	0.545748028123965	Pearson's product-moment correlation	two.sided	EUR	-6.96639851924599e-15	107	1000	0.67
AFR	0.0686383829214911	6.8793761590826	6.37157298109191e-12	9998	0.0491043738737172	0.0881199037094177	Pearson's product-moment correlation	two.sided	AFR	9.86751473716283e-16	109	1000	0.67
ALL	0.108827171844032	18.9614085299507	1.04128726147413e-79	29998	0.0976314630751532	0.119995339906473	Pearson's product-moment correlation	two.sided	ALL	3.44753371719966e-15	109	1000	0.67
EAS	0.0129220945877638	1.29218812100057	0.196321870009551	9998	-0.00667966720011615	0.0325139296582197	Pearson's product-moment correlation	two.sided	EAS	6.80529947444299e-16	109	1000	0.67
EUR	0.451443658755088	50.5882215864027	0	9998	0.435698794295032	0.466912335585192	Pearson's product-moment correlation	two.sided	EUR	8.68532946877011e-15	109	1000	0.67
AFR	0.191090190943174	19.4658147333064	7.23603352415132e-83	9998	0.172134831488863	0.209904090129286	Pearson's product-moment correlation	two.sided	AFR	1.67801779415999e-15	113	1000	0.67
ALL	0.269915354742824	48.5511752353999	0	29998	0.259391686567013	0.28037493282445	Pearson's product-moment correlation	two.sided	ALL	5.7127616963504e-15	113	1000	0.67
EAS	0.587940192927248	72.6762514121941	0	9998	0.574965838903557	0.600618929230761	Pearson's product-moment correlation	two.sided	EAS	5.85543607958122e-15	113	1000	0.67
EUR	0.586809519331976	72.4629756891403	0	9998	0.573809119309137	0.599514271351777	Pearson's product-moment correlation	two.sided	EUR	9.61185750200763e-15	113	1000	0.67
AFR	0.200839274577192	20.4996148861074	1.6257634721551e-91	9998	0.181955465686392	0.219574995548977	Pearson's product-moment correlation	two.sided	AFR	-9.03103687752843e-16	114	1000	0.67
ALL	0.219814615008921	39.0262563774787	0	29998	0.209018589599908	0.230557065418814	Pearson's product-moment correlation	two.sided	ALL	-1.26996752621558e-15	114	1000	0.67
EAS	0.0470469523915581	4.70943960722001	2.517425603529e-06	9998	0.0274722151662888	0.0665856222226586	Pearson's product-moment correlation	two.sided	EAS	-7.5175669852771e-16	114	1000	0.67
EUR	0.359608040268935	38.5350708770892	5.0578478427086e-303	9998	0.342421474186147	0.37655402841019	Pearson's product-moment correlation	two.sided	EUR	-2.19739426578647e-15	114	1000	0.67
AFR	0.202318740997648	20.657044130025	7.21278103571794e-93	9998	0.183446119517277	0.221042276366002	Pearson's product-moment correlation	two.sided	AFR	-9.14877705928199e-16	115	1000	0.67
ALL	0.220056442791066	39.0713745271922	0	29998	0.209261594480761	0.230797663156161	Pearson's product-moment correlation	two.sided	ALL	1.58442128639141e-15	115	1000	0.67
EAS	0.312396241218005	32.8821916307483	2.93469354178371e-225	9998	0.294600003560301	0.329975872845643	Pearson's product-moment correlation	two.sided	EAS	1.05951861596298e-15	115	1000	0.67
EUR	0.307856079774808	32.3538612723106	1.73091146588202e-218	9998	0.29000590561427	0.325492130031867	Pearson's product-moment correlation	two.sided	EUR	4.62767255749287e-15	115	1000	0.67
AFR	0.318178826962693	33.5587236678643	4.67032788560296e-234	9998	0.300452476939346	0.335685452618597	Pearson's product-moment correlation	two.sided	AFR	-5.94603630655471e-17	122	1000	0.67
ALL	0.28765138206841	52.0196197415813	0	29998	0.277237863883159	0.297997327249221	Pearson's product-moment correlation	two.sided	ALL	1.39023810367435e-16	122	1000	0.67
EAS	0.559560770747184	67.5086895501958	0	9998	0.545948351221976	0.572877842949474	Pearson's product-moment correlation	two.sided	EAS	4.71533824762975e-16	122	1000	0.67
EUR	0.553827918121683	66.5087452589462	0	9998	0.540090566849412	0.56727023233225	Pearson's product-moment correlation	two.sided	EUR	2.42093942549176e-18	122	1000	0.67
AFR	0.220029348383339	22.5534460401391	6.65107137639714e-110	9998	0.201297391626352	0.2386004323962	Pearson's product-moment correlation	two.sided	AFR	-1.78347852979044e-15	123	1000	0.67
ALL	0.257571493293221	46.16898050653	0	29998	0.246975403376171	0.268105994645083	Pearson's product-moment correlation	two.sided	ALL	-6.18873124043813e-16	123	1000	0.67
EAS	0.24148337450157	24.8823157083564	1.18725050354186e-132	9998	0.222938492682652	0.259853534068694	Pearson's product-moment correlation	two.sided	EAS	4.05720129801473e-16	123	1000	0.67
EUR	0.513724319099277	59.8717595915584	0	9998	0.499150208830215	0.528007860730133	Pearson's product-moment correlation	two.sided	EUR	-4.73165777392648e-16	123	1000	0.67
AFR	0.0971931485161608	9.7645728670302	2.01226463919223e-22	9998	0.0777411748702415	0.116571151347547	Pearson's product-moment correlation	two.sided	AFR	-1.1043916703455e-16	124	1000	0.67
ALL	0.111400647931969	19.4153644976949	1.86358636286266e-83	29998	0.100211034133525	0.122562085926061	Pearson's product-moment correlation	two.sided	ALL	1.41506052390763e-16	124	1000	0.67
EAS	0.17666658316845	17.9471872752837	6.50224738356961e-71	9998	0.157612273623712	0.195589390209977	Pearson's product-moment correlation	two.sided	EAS	7.19873097763946e-16	124	1000	0.67
EUR	0.285738821514286	29.814045769661	3.40033930489355e-187	9998	0.267637656449048	0.303638364581086	Pearson's product-moment correlation	two.sided	EUR	-1.8946211041552e-16	124	1000	0.67
AFR	0.0375036606405123	3.75263102117903	0.000175978421450504	9998	0.0179167607901056	0.0570617859860323	Pearson's product-moment correlation	two.sided	AFR	-6.77700191971386e-17	126	1000	0.67
ALL	0.109105290983078	19.010449415456	4.13907868215776e-80	29998	0.097910233656168	0.120272738913799	Pearson's product-moment correlation	two.sided	ALL	-6.09767838966375e-15	126	1000	0.67
EAS	0.202065840491154	20.6301227065948	1.23065762367054e-92	9998	0.18319130048068	0.220791464876874	Pearson's product-moment correlation	two.sided	EAS	-2.60498721113331e-14	126	1000	0.67
EUR	0.501989502444417	58.0361379286034	0	9998	0.487182838709804	0.516507638610998	Pearson's product-moment correlation	two.sided	EUR	7.76012700821373e-15	126	1000	0.67
AFR	0.0850435155833013	8.53441925017408	1.61320911324555e-17	9998	0.0655527127010495	0.10446944975764	Pearson's product-moment correlation	two.sided	AFR	-1.89290260983049e-17	127	1000	0.67
ALL	0.112479622393991	19.6058105217489	4.70644132899888e-85	29998	0.101292608775145	0.123638194268426	Pearson's product-moment correlation	two.sided	ALL	-1.8509020135787e-16	127	1000	0.67
EAS	0.156603950589864	15.8544493528347	6.27208531427933e-56	9998	0.137425701687099	0.175664826472463	Pearson's product-moment correlation	two.sided	EAS	1.16897504046434e-15	127	1000	0.67
EUR	0.436371420456417	48.4934390702941	0	9998	0.420366709248538	0.45210467964758	Pearson's product-moment correlation	two.sided	EUR	-1.7106940972296e-15	127	1000	0.67
AFR	0.265862221953853	27.5759949080951	2.13129468457186e-161	9998	0.247552125820009	0.283982482480554	Pearson's product-moment correlation	two.sided	AFR	1.63970272581103e-14	128	1000	0.67
ALL	0.305970355595653	55.6634130081262	0	29998	0.295678154420288	0.316191532436095	Pearson's product-moment correlation	two.sided	ALL	8.50009383400102e-15	128	1000	0.67
EAS	0.586633066144197	72.4297502626698	0	9998	0.573628606055216	0.599341873816345	Pearson's product-moment correlation	two.sided	EAS	1.75421869697966e-14	128	1000	0.67
EUR	0.411792303887602	45.1839334728499	0	9998	0.395383436061606	0.427938415332782	Pearson's product-moment correlation	two.sided	EUR	-8.48275050598308e-15	128	1000	0.67
AFR	0.101565548179261	10.208327913572	2.39534647987818e-24	9998	0.0821289716519886	0.120924893979981	Pearson's product-moment correlation	two.sided	AFR	1.47323792976193e-15	130	1000	0.67
ALL	0.117206248249189	20.4409281454154	3.07972843165531e-92	29998	0.106030936827846	0.128351955328501	Pearson's product-moment correlation	two.sided	ALL	-2.43190598500266e-15	130	1000	0.67
EAS	0.0877828207155716	8.8114194772492	1.44116090223642e-18	9998	0.0683002646950036	0.107198450484712	Pearson's product-moment correlation	two.sided	EAS	-8.72018807802823e-16	130	1000	0.67
EUR	0.311321853305414	32.7569435966388	1.20403239217203e-223	9998	0.293512777761924	0.328914907527049	Pearson's product-moment correlation	two.sided	EUR	-7.91300723972877e-15	130	1000	0.67
AFR	0.153540585838012	15.5367525963668	8.30660302135536e-54	9998	0.134344813956052	0.172621168619762	Pearson's product-moment correlation	two.sided	AFR	1.02774170684244e-14	135	1000	0.67
ALL	0.133414872030634	23.3158002041664	3.52588104858006e-119	29998	0.122283545161928	0.144512639309027	Pearson's product-moment correlation	two.sided	ALL	-8.4673870101885e-15	135	1000	0.67
EAS	0.0773254367753666	7.7549895512988	9.69667702326429e-15	9998	0.0578129872101297	0.0967788303332427	Pearson's product-moment correlation	two.sided	EAS	7.43589052907678e-15	135	1000	0.67
EUR	0.158603243448706	16.0620452063843	2.448642838786e-57	9998	0.13943663099253	0.177651061202078	Pearson's product-moment correlation	two.sided	EUR	-4.29819163605145e-14	135	1000	0.67
AFR	0.151181606509904	15.2924197560669	3.34038732662738e-52	9998	0.131972593747714	0.170277116456833	Pearson's product-moment correlation	two.sided	AFR	-1.67584674436172e-16	136	1000	0.67
ALL	0.256521125429683	45.9674141106351	0	29998	0.245919033581036	0.2670618443986	Pearson's product-moment correlation	two.sided	ALL	-1.06997803629369e-16	136	1000	0.67
EAS	0.180672716286547	18.3677376579486	3.91686300938132e-74	9998	0.161645063441473	0.19956608329625	Pearson's product-moment correlation	two.sided	EAS	-2.38110497031291e-16	136	1000	0.67
EUR	0.574204936858143	70.1281758684813	0	9998	0.560917690864827	0.58719642991392	Pearson's product-moment correlation	two.sided	EUR	9.45529245177656e-17	136	1000	0.67
AFR	0.0945060983714263	9.49214890432271	2.78159656952439e-21	9998	0.0750450362519045	0.113895197321911	Pearson's product-moment correlation	two.sided	AFR	-4.28552273962907e-15	137	1000	0.67
ALL	0.220081846856293	39.076114638615	0	29998	0.209287122277872	0.230822937928654	Pearson's product-moment correlation	two.sided	ALL	-2.17015800223092e-15	137	1000	0.67
EAS	0.116423407328623	11.7208822740696	1.60115192710106e-31	9998	0.0970447844930941	0.135713791089887	Pearson's product-moment correlation	two.sided	EAS	-6.40979608799996e-16	137	1000	0.67
EUR	0.68285844836164	93.4623907689421	0	9998	0.672255900670566	0.69318093387266	Pearson's product-moment correlation	two.sided	EUR	-1.61561825929354e-15	137	1000	0.67
AFR	0.246081095672275	25.3862964765078	7.79929847641858e-138	9998	0.227578684707319	0.264405881455084	Pearson's product-moment correlation	two.sided	AFR	3.2998430309311e-16	138	1000	0.67
ALL	0.272509446353528	49.0550276774269	0	29998	0.262001440211956	0.282952844637098	Pearson's product-moment correlation	two.sided	ALL	1.03873999336152e-15	138	1000	0.67
EAS	0.11642145812884	11.7206833427941	1.60486534447199e-31	9998	0.0970428271192982	0.135711851500862	Pearson's product-moment correlation	two.sided	EAS	1.24729287228481e-15	138	1000	0.67
EUR	0.561972175149022	67.9334832010493	0	9998	0.548412703243573	0.57523619450694	Pearson's product-moment correlation	two.sided	EUR	1.5376697961797e-15	138	1000	0.67
AFR	0.157400954265195	15.9371818330496	1.73046435657153e-56	9998	0.138227325198792	0.176456643220078	Pearson's product-moment correlation	two.sided	AFR	-9.05264361736324e-18	140	1000	0.67
ALL	0.166749058065673	29.2909126457461	5.65135007394915e-186	29998	0.155726962618262	0.177729636176398	Pearson's product-moment correlation	two.sided	ALL	-3.68493883952555e-15	140	1000	0.67
EAS	0.0993272181438757	9.98108671816461	2.37166388557865e-23	9998	0.0798826653465475	0.118696207943564	Pearson's product-moment correlation	two.sided	EAS	-4.48274120595912e-15	140	1000	0.67
EUR	0.365520159737691	39.2653912464705	9.56715469792677e-314	9998	0.348416220440549	0.382380769508721	Pearson's product-moment correlation	two.sided	EUR	-6.51750062339446e-15	140	1000	0.67
AFR	0.138300035221945	13.9627976643724	6.78360599876225e-44	9998	0.119022598631938	0.157473244017721	Pearson's product-moment correlation	two.sided	AFR	-1.05969548999489e-15	147	1000	0.67
ALL	0.236072913974948	42.0769558097009	0	29998	0.225358994920738	0.24672974349006	Pearson's product-moment correlation	two.sided	ALL	-1.71882685312772e-15	147	1000	0.67
EAS	0.318155025878118	33.5559306056971	5.08118025172085e-234	9998	0.300428385461712	0.335661954662251	Pearson's product-moment correlation	two.sided	EAS	-4.60826242684492e-15	147	1000	0.67
EUR	0.573022329645979	69.9130238867887	0	9998	0.559708501294269	0.586040416938767	Pearson's product-moment correlation	two.sided	EUR	5.08915067205795e-16	147	1000	0.67
AFR	0.093895061000314	9.43022891229949	5.00286684776665e-21	9998	0.0744319718603666	0.113286643953471	Pearson's product-moment correlation	two.sided	AFR	6.37378193030658e-15	148	1000	0.67
ALL	0.0995888483493369	17.334896965707	5.44443617746642e-67	29998	0.0883724988459573	0.110779945971851	Pearson's product-moment correlation	two.sided	ALL	2.51610214438779e-15	148	1000	0.67
EAS	0.0702974644362801	7.04647590018338	1.95614578832573e-12	9998	0.0507673434682088	0.0897738408782578	Pearson's product-moment correlation	two.sided	EAS	2.85029002489038e-16	148	1000	0.67
EUR	0.217336454170136	22.2636454224953	3.26325474772585e-107	9998	0.198582307008781	0.235931500872595	Pearson's product-moment correlation	two.sided	EUR	9.20495609260403e-16	148	1000	0.67
AFR	0.164166513075138	16.640781003847	2.35150993312818e-61	9998	0.145033112514828	0.183177178422523	Pearson's product-moment correlation	two.sided	AFR	2.8636386881567e-16	151	1000	0.67
ALL	0.193095847226566	34.0855606561698	7.12881009278426e-250	29998	0.182177977093012	0.203966108961875	Pearson's product-moment correlation	two.sided	ALL	3.52041512820023e-15	151	1000	0.67
EAS	0.283633008680821	29.5750247455537	2.33001157928678e-184	9998	0.265508963229372	0.30155665682704	Pearson's product-moment correlation	two.sided	EAS	3.55954507693892e-15	151	1000	0.67
EUR	0.389569193139333	42.2943993708394	0	9998	0.372815789209506	0.406068691756601	Pearson's product-moment correlation	two.sided	EUR	6.77812177646772e-15	151	1000	0.67
AFR	0.157612646714875	15.9591617984647	1.22778590907888e-56	9998	0.13844024894754	0.176666953822687	Pearson's product-moment correlation	two.sided	AFR	-5.36698734499713e-16	152	1000	0.67
ALL	0.185871647862751	32.7637811968197	2.33089627370876e-231	29998	0.174923626767965	0.196773711402709	Pearson's product-moment correlation	two.sided	ALL	-2.35515354325237e-16	152	1000	0.67
EAS	0.260308256026178	26.957569432388	1.42601725553411e-154	9998	0.241942591652958	0.278487466255016	Pearson's product-moment correlation	two.sided	EAS	2.09525612463422e-16	152	1000	0.67
EUR	0.49138251552738	56.4138967102021	0	9998	0.476370431893836	0.506108190887528	Pearson's product-moment correlation	two.sided	EUR	-3.83920764510061e-16	152	1000	0.67
AFR	0.115991786897558	11.6768353369739	2.67172576314699e-31	9998	0.0966113577105862	0.135284295205276	Pearson's product-moment correlation	two.sided	AFR	9.35692278866696e-17	153	1000	0.67
ALL	0.11722002902156	20.4433650126388	2.9317338910123e-92	29998	0.106044752460749	0.128365697856519	Pearson's product-moment correlation	two.sided	ALL	5.5555284516428e-16	153	1000	0.67
EAS	0.0966288502755572	9.70734436682253	3.51453469726351e-22	9998	0.0771749443879263	0.116009206702177	Pearson's product-moment correlation	two.sided	EAS	6.42729549053464e-16	153	1000	0.67
EUR	0.225118172234083	23.1025751300389	4.35139480882435e-115	9998	0.206428935215018	0.243643207530987	Pearson's product-moment correlation	two.sided	EUR	9.34196020237546e-16	153	1000	0.67
AFR	0.39716598033896	43.2718766110671	0	9998	0.380528124296898	0.413546803102649	Pearson's product-moment correlation	two.sided	AFR	7.21432462380545e-18	154	1000	0.67
ALL	0.422957948333351	80.8432150351468	0	29998	0.413621670515012	0.432205281887487	Pearson's product-moment correlation	two.sided	ALL	-3.63571312270682e-16	154	1000	0.67
EAS	0.316093973979284	33.3143325949362	7.3137112705253e-231	9998	0.298342272793069	0.333627069477285	Pearson's product-moment correlation	two.sided	EAS	3.43188880634095e-16	154	1000	0.67
EUR	0.656716664393342	87.0731231166191	0	9998	0.645424297541659	0.667722021792925	Pearson's product-moment correlation	two.sided	EUR	-1.43893138032582e-15	154	1000	0.67
AFR	0.0329295970771551	3.29441704408914	0.000989690497982742	9998	0.0133381358067571	0.0524957851232454	Pearson's product-moment correlation	two.sided	AFR	-6.38769773837408e-15	155	1000	0.67
ALL	0.121306855435653	21.166577330665	1.02497003220981e-98	29998	0.110142107494299	0.13244099367111	Pearson's product-moment correlation	two.sided	ALL	-1.98475905054234e-14	155	1000	0.67
EAS	0.234815356484971	24.1545487243631	2.49157509058969e-125	9998	0.216210372544633	0.253249869937895	Pearson's product-moment correlation	two.sided	EAS	-3.2450723149737e-14	155	1000	0.67
EUR	0.377592479239098	40.7738860004929	0	9998	0.360661607738472	0.394274586494785	Pearson's product-moment correlation	two.sided	EUR	-2.04732983170863e-14	155	1000	0.67
AFR	0.156931761486276	15.8884737085416	3.69614285076247e-56	9998	0.137755409699799	0.175990506949943	Pearson's product-moment correlation	two.sided	AFR	-1.21719996820473e-14	156	1000	0.67
ALL	0.191113719884679	33.722337301164	1.0193458054043e-244	29998	0.180187458808343	0.20199282399329	Pearson's product-moment correlation	two.sided	ALL	5.66641458065591e-15	156	1000	0.67
EAS	0.297389025117727	31.1450425755499	2.47834310254378e-203	9998	0.27941763741278	0.315152122025335	Pearson's product-moment correlation	two.sided	EAS	1.05117965545603e-14	156	1000	0.67
EUR	0.505369810360596	58.5603885708961	0	9998	0.490629565375511	0.519820906828176	Pearson's product-moment correlation	two.sided	EUR	1.87571634487321e-14	156	1000	0.67
AFR	0.310122370819942	32.617276806944	7.4743199955202e-222	9998	0.292299017060922	0.327730358001281	Pearson's product-moment correlation	two.sided	AFR	3.03640683560133e-15	163	1000	0.67
ALL	0.367375588677515	68.413145854997	0	29998	0.357546038996072	0.377123749895906	Pearson's product-moment correlation	two.sided	ALL	9.80073967177759e-17	163	1000	0.67
EAS	0.494620644916183	56.9055426015072	0	9998	0.479670791011973	0.509283416285188	Pearson's product-moment correlation	two.sided	EAS	7.74066141046038e-20	163	1000	0.67
EUR	0.602800068432574	75.5414993561188	0	9998	0.590172845474263	0.615132396207416	Pearson's product-moment correlation	two.sided	EUR	-2.73376944996337e-15	163	1000	0.67
AFR	0.299629794199705	31.402765878672	1.59371094120363e-206	9998	0.281683988047033	0.317366048001653	Pearson's product-moment correlation	two.sided	AFR	9.91423867373158e-16	167	1000	0.67
ALL	0.450834976748451	87.4788992435198	0	29998	0.441772794246234	0.459805164918807	Pearson's product-moment correlation	two.sided	ALL	1.64736927396183e-15	167	1000	0.67
EAS	0.293671875321832	30.7187546143527	4.22669322990472e-198	9998	0.275658492657747	0.311479075096182	Pearson's product-moment correlation	two.sided	EAS	-2.76133077924015e-15	167	1000	0.67
EUR	0.788372121147605	128.136376688161	0	9998	0.780837670996866	0.795677267643391	Pearson's product-moment correlation	two.sided	EUR	6.73349849727826e-15	167	1000	0.67
AFR	0.167054822985053	16.9418856821579	1.69154669604548e-63	9998	0.147939148097637	0.186045726029278	Pearson's product-moment correlation	two.sided	AFR	-1.17208569022295e-14	170	1000	0.67
ALL	0.206423921330402	36.5394427878717	4.95264825907382e-286	29998	0.195564797237932	0.217232432411272	Pearson's product-moment correlation	two.sided	ALL	1.26785992457783e-15	170	1000	0.67
EAS	0.0759207964688773	7.61329349729006	2.91355070403195e-14	9998	0.0564046595854533	0.0953789375639397	Pearson's product-moment correlation	two.sided	EAS	-2.64487801506039e-15	170	1000	0.67
EUR	0.489247117788934	56.091369660194	0	9998	0.47419422794938	0.504014057005006	Pearson's product-moment correlation	two.sided	EUR	1.81350999115085e-14	170	1000	0.67
AFR	0.249658197252382	25.7796611151922	6.07923605938042e-142	9998	0.231189410587495	0.267947116766736	Pearson's product-moment correlation	two.sided	AFR	2.31311783963073e-15	172	1000	0.67
ALL	0.240369116561628	42.8892092269572	0	29998	0.229677900898902	0.251002329723929	Pearson's product-moment correlation	two.sided	ALL	-1.85918867442031e-14	172	1000	0.67
EAS	0.32711769113735	34.6127674128437	4.77311688923516e-248	9998	0.30950200239886	0.344508931909494	Pearson's product-moment correlation	two.sided	EAS	-5.04438680560946e-14	172	1000	0.67
EUR	0.375968874434685	40.5696281815697	0	9998	0.359014387289183	0.392675313666469	Pearson's product-moment correlation	two.sided	EUR	-7.72142032251641e-15	172	1000	0.67
AFR	0.170141368409062	17.2641524811857	7.84729910645681e-66	9998	0.151045000666774	0.18911079499777	Pearson's product-moment correlation	two.sided	AFR	-2.23380452156474e-14	173	1000	0.67
ALL	0.166254169449768	29.2015062744196	7.20361052697226e-185	29998	0.155230267467501	0.177236670297217	Pearson's product-moment correlation	two.sided	ALL	4.15239791661491e-14	173	1000	0.67
EAS	0.041120028472215	4.11507209693998	3.90163999618212e-05	9998	0.0215373165874805	0.0606712001907063	Pearson's product-moment correlation	two.sided	EAS	3.65458637988482e-14	173	1000	0.67
EUR	0.156548694750323	15.8487147331743	6.85606162907511e-56	9998	0.137370126487988	0.175609929325651	Pearson's product-moment correlation	two.sided	EUR	1.10330031612496e-13	173	1000	0.67
